"incidence","village","week"
32.696,"G",143
34.152,"G",144
36.089,"G",145
36.206,"G",146
33.749,"G",147
35.114,"G",148
36.258,"G",149
35.842,"G",150
40.223,"G",151
38.962,"G",152
38.988,"G",153
38.078,"G",154
37.415,"G",155
38.338,"G",156
35.244,"G",157
38.065,"G",158
38.065,"G",159
39.755,"G",160
38.182,"G",161
38.364,"G",162
38.728,"G",163
37.22,"G",164
35.218,"G",165
36.089,"G",166
34.984,"G",167
38.13,"G",168
41.133,"G",169
41.354,"G",170
44.019,"G",171
43.889,"G",172
45.436,"G",173
45.605,"G",174
44.591,"G",175
44.591,"G",176
45.423,"G",177
47.542,"G",178
49.739,"G",179
44.903,"G",180
45.787,"G",181
49.115,"G",182
42.849,"G",183
39.872,"G",184
37.376,"G",185
36.128,"G",186
34.477,"G",187
33.19,"G",188
33.19,"G",189
32.501,"G",190
31.708,"G",191
31.578,"G",192
32.098,"G",193
31.669,"G",194
31.812,"G",195
30.265,"G",196
29.602,"G",197
29.745,"G",198
29.472,"G",199
30.395,"G",200
31.24,"G",201
30.824,"G",202
29.576,"G",203
31.253,"G",204
32.475,"G",205
33.931,"G",206
34.36,"G",207
33.515,"G",208
32.644,"G",209
31.201,"G",210
31.201,"G",211
31.604,"G",212
31.149,"G",213
29.888,"G",214
29.459,"G",215
28.731,"G",216
28.913,"G",217
29.368,"G",218
29.03,"G",219
29.303,"G",220
28.887,"G",221
30.551,"G",222
33.801,"G",223
36.44,"G",224
36.206,"G",225
34.711,"G",226
33.762,"G",227
34.672,"G",228
35.322,"G",229
37.038,"G",230
39.209,"G",231
44.838,"G",232
44.617,"G",233
39.664,"G",234
37.909,"G",235
34.399,"G",236
31.214,"G",237
31.578,"G",238
29.927,"G",239
29.68,"G",240
30.083,"G",241
29.836,"G",242
29.719,"G",243
29.186,"G",244
31.383,"G",245
31.305,"G",246
30.239,"G",247
30.889,"G",248
34.243,"G",249
35.114,"G",250
34.178,"G",251
35.673,"G",252
36.479,"G",253
36.934,"G",254
36.245,"G",255
37.103,"G",256
36.128,"G",257
38.364,"G",258
38.702,"G",259
40.691,"G",260
43.2,"G",261
47.048,"G",262
50.753,"G",263
54.497,"G",264
60.672,"G",265
63.012,"G",266
55.095,"G",267
51.468,"G",268
55.095,"G",269
47.75,"G",270
52.612,"G",271
56.291,"G",272
62.908,"G",273
66.236,"G",274
71.462,"G",275
68.485,"G",276
65.911,"G",277
63.064,"G",278
61.803,"G",279
59.866,"G",280
54.588,"G",281
53.184,"G",282
51.416,"G",283
49.648,"G",284
45.696,"G",285
45.228,"G",286
42.381,"G",287
40.574,"G",288
38.117,"G",289
36.258,"G",290
35.621,"G",291
36.934,"G",292
37.545,"G",293
37.545,"G",294
37.246,"G",295
41.51,"G",296
38.988,"G",297
39.378,"G",298
39.625,"G",299
42.888,"G",300
44.942,"G",301
45.982,"G",302
49.44,"G",303
53.34,"G",304
63.779,"G",305
66.522,"G",306
68.108,"G",307
76.168,"G",308
62.622,"G",309
62.154,"G",310
65.183,"G",311
70.097,"G",312
70.513,"G",313
69.343,"G",314
64.884,"G",315
64.052,"G",316
64.91,"G",317
54.38,"G",318
53.652,"G",319
54.224,"G",320
59.19,"G",321
55.628,"G",322
57.318,"G",323
59.281,"G",324
60.802,"G",325
64.377,"G",326
57.578,"G",327
69.018,"G",328
72.216,"G",329
67.939,"G",330
59.138,"G",331
64.559,"G",332
68.186,"G",333
67.692,"G",334
67.679,"G",335
63.168,"G",336
62.57,"G",337
55.589,"G",338
57.526,"G",339
48.153,"G",340
42.524,"G",341
43.785,"G",342
36.583,"G",343
35.478,"G",344
35.387,"G",345
35.946,"G",346
37.844,"G",347
35.868,"G",348
26.144,"G",349
40.639,"G",350
42.277,"G",351
44.526,"G",352
41.627,"G",353
44.773,"G",354
42.914,"G",355
42.303,"G",356
41.12,"G",357
46.918,"G",358
48.387,"G",359
49.453,"G",360
48.66,"G",361
44.357,"G",362
42.628,"G",363
41.562,"G",364
39.846,"G",365
39.911,"G",366
39.729,"G",367
39.82,"G",368
37.896,"G",369
34.867,"G",370
35.309,"G",371
34.581,"G",372
35.01,"G",373
35.4,"G",374
35.634,"G",375
34.269,"G",376
31.955,"G",377
29.303,"G",378
29.901,"G",379
30.421,"G",380
29.862,"G",381
29.42,"G",382
28.913,"G",383
29.03,"G",384
28.419,"G",385
28.913,"G",386
28.861,"G",387
29.641,"G",388
29.888,"G",389
28.51,"G",390
28.081,"G",391
27.431,"G",392
27.015,"G",393
26.859,"G",394
26.521,"G",395
26.261,"G",396
26.326,"G",397
26.443,"G",398
26.417,"G",399
26.521,"G",400
26.352,"G",401
26.274,"G",402
26.235,"G",403
26.404,"G",404
26.17,"G",405
26.482,"G",406
26.521,"G",407
26.079,"G",408
26.872,"G",409
27.197,"G",410
27.574,"G",411
29.836,"G",412
29.342,"G",413
29.16,"G",414
29.303,"G",415
28.094,"G",416
29.55,"G",417
29.368,"G",418
28.757,"G",419
29.082,"G",420
29.056,"G",421
29.667,"G",422
30.304,"G",423
30.863,"G",424
30.772,"G",425
30.954,"G",426
31.058,"G",427
31.474,"G",428
32.059,"G",429
33.008,"G",430
34.139,"G",431
37.272,"G",432
47.204,"G",433
55.03,"G",434
56.59,"G",435
60.724,"G",436
61.946,"G",437
62.765,"G",438
65.17,"G",439
64.26,"G",440
61.725,"G",441
58.007,"G",442
55.199,"G",443
49.167,"G",444
45.709,"G",445
66.977,"G",446
44.513,"G",447
36.713,"G",448
34.802,"G",449
35.465,"G",450
35.231,"G",451
34.88,"G",452
35.01,"G",453
36.609,"G",454
36.895,"G",455
36.102,"G",456
39.534,"G",457
38.533,"G",458
40.938,"G",459
42.55,"G",460
39.248,"G",461
39.248,"G",462
56.343,"H",1
54.744,"H",2
50.311,"H",3
49.037,"H",4
46.255,"H",5
43.187,"H",6
42.992,"H",7
46.385,"H",8
44.279,"H",9
40.353,"H",10
41.12,"H",11
37.87,"H",12
36.674,"H",13
42.654,"H",14
39.495,"H",15
38.533,"H",16
40.535,"H",17
36.856,"H",18
31.799,"H",19
36.557,"H",20
32.254,"H",21
32.761,"H",22
31.214,"H",23
33.216,"H",24
32.254,"H",25
30.785,"H",26
31.5,"H",27
31.604,"H",28
32.553,"H",29
30.733,"H",30
31.032,"H",31
30.707,"H",32
30.2,"H",33
30.213,"H",34
28.991,"H",35
31.175,"H",36
30.525,"H",37
30.343,"H",38
31.188,"H",39
32.371,"H",40
31.474,"H",41
31.331,"H",42
30.811,"H",43
31.37,"H",44
32.735,"H",45
32.8,"H",46
25,"H",47
32.644,"H",48
33.06,"H",49
33.827,"H",50
31.682,"H",51
31.227,"H",52
30.356,"H",53
32.098,"H",54
32.579,"H",55
34.386,"H",56
31.695,"H",57
30.733,"H",58
30.59,"H",59
31.097,"H",60
30.824,"H",61
30.07,"H",62
25.741,"H",63
29.849,"H",64
29.771,"H",65
29.719,"H",66
29.992,"H",67
30.083,"H",68
30.889,"H",69
30.369,"H",70
31.461,"H",71
30.512,"H",72
32.267,"H",73
31.929,"H",74
32.462,"H",75
30.993,"H",76
31.903,"H",77
31.513,"H",78
31.721,"H",79
30.356,"H",80
30.98,"H",81
29.29,"H",82
28.874,"H",83
28.679,"H",84
28.588,"H",85
28.731,"H",86
29.017,"H",87
29.121,"H",88
29.16,"H",89
29.407,"H",90
29.056,"H",91
29.862,"H",92
30.252,"H",93
33.177,"H",94
33.684,"H",95
34.074,"H",96
33.346,"H",97
33.775,"H",98
33.437,"H",99
35.738,"H",100
30.759,"H",101
31.994,"H",102
31.643,"H",103
35.647,"H",104
36.596,"H",105
37.818,"H",106
41.081,"H",107
38.598,"H",108
35.127,"H",109
40.418,"H",110
42.29,"H",111
41.445,"H",112
38.416,"H",113
37.038,"H",114
36.999,"H",115
38.078,"H",116
35.842,"H",117
38.676,"H",118
38.624,"H",119
39.43,"H",120
43.772,"H",121
41.315,"H",122
40.405,"H",123
44.5,"H",124
44.045,"H",125
43.239,"H",126
42.94,"H",127
43.772,"H",128
40.106,"H",129
37.818,"H",130
35.244,"H",131
33.242,"H",132
33.125,"H",133
31.877,"H",134
30.863,"H",135
31.136,"H",136
31.448,"H",137
32.176,"H",138
31.825,"H",139
32.02,"H",140
32.228,"H",141
32.501,"H",142
32.631,"H",143
33.827,"H",144
35.907,"H",145
39.222,"H",146
40.21,"H",147
41.926,"H",148
45.878,"H",149
50.662,"H",150
53.392,"H",151
55.004,"H",152
50.428,"H",153
47.659,"H",154
51.182,"H",155
51.481,"H",156
56.967,"H",157
64.702,"H",158
69.46,"H",159
64.988,"H",160
59.775,"H",161
60.581,"H",162
60.334,"H",163
55.225,"H",164
49.323,"H",165
46.047,"H",166
45.917,"H",167
49.349,"H",168
49.206,"H",169
48.933,"H",170
48.634,"H",171
48.608,"H",172
47.425,"H",173
48.335,"H",174
47.711,"H",175
46.515,"H",176
49.739,"H",177
53.47,"H",178
56.135,"H",179
52.3,"H",180
55.693,"H",181
54.003,"H",182
44.773,"H",183
39.365,"H",184
34.789,"H",185
34.75,"H",186
33.528,"H",187
33.879,"H",188
31.942,"H",189
32.904,"H",190
32.111,"H",191
31.747,"H",192
31.864,"H",193
31.786,"H",194
31.591,"H",195
30.954,"H",196
30.616,"H",197
30.161,"H",198
29.615,"H",199
30.174,"H",200
31.045,"H",201
31.292,"H",202
32.436,"H",203
33.151,"H",204
33.645,"H",205
35.868,"H",206
37.506,"H",207
37.61,"H",208
39.066,"H",209
37.701,"H",210
40.847,"H",211
40.73,"H",212
42.485,"H",213
40.626,"H",214
38.741,"H",215
37.714,"H",216
35.894,"H",217
35.036,"H",218
34.737,"H",219
32.553,"H",220
32.085,"H",221
32.917,"H",222
35.764,"H",223
37.207,"H",224
36.674,"H",225
37.012,"H",226
36.648,"H",227
35.634,"H",228
39.209,"H",229
39.716,"H",230
40.145,"H",231
44.318,"H",232
47.854,"H",233
41.588,"H",234
40.873,"H",235
39.144,"H",236
36.947,"H",237
35.582,"H",238
34.152,"H",239
34.165,"H",240
34.36,"H",241
33.801,"H",242
33.06,"H",243
32.566,"H",244
31.981,"H",245
32.111,"H",246
32.332,"H",247
30.941,"H",248
36.648,"H",249
41.237,"H",250
47.399,"H",251
46.866,"H",252
50.545,"H",253
56.512,"H",254
56.928,"H",255
53.743,"H",256
57.812,"H",257
67.003,"H",258
68.03,"H",259
68.407,"H",260
62.57,"H",261
64.806,"H",262
66.795,"H",263
68.875,"H",264
68.16,"H",265
67.692,"H",266
64.962,"H",267
54.484,"H",268
51.65,"H",269
56.239,"H",270
56.278,"H",271
58.319,"H",272
57.344,"H",273
60.763,"H",274
60.568,"H",275
58.033,"H",276
53.691,"H",277
54.367,"H",278
53.041,"H",279
50.922,"H",280
48.673,"H",281
51.013,"H",282
49.089,"H",283
51.858,"H",284
51.364,"H",285
48.894,"H",286
44.032,"H",287
44.006,"H",288
40.158,"H",289
40.223,"H",290
39.924,"H",291
40.418,"H",292
39.898,"H",293
40.002,"H",294
39.794,"H",295
41.094,"H",296
40.912,"H",297
39.339,"H",298
42.719,"H",299
46.528,"H",300
50.506,"H",301
55.641,"H",302
61.361,"H",303
62.362,"H",304
75.544,"H",305
79.613,"H",306
80.64,"H",307
70.955,"H",308
73.919,"H",309
72.177,"H",310
75.726,"H",311
79.951,"H",312
76.064,"H",313
72.684,"H",314
71.995,"H",315
75.661,"H",316
69.174,"H",317
68.55,"H",318
60.061,"H",319
60.412,"H",320
71.8,"H",321
62.765,"H",322
60.932,"H",323
59.905,"H",324
56.642,"H",325
57.981,"H",326
54.081,"H",327
53.223,"H",328
52.651,"H",329
51.689,"H",330
52.105,"H",331
56.551,"H",332
55.966,"H",333
52.001,"H",334
53.743,"H",335
53.08,"H",336
54.978,"H",337
49.947,"H",338
50.441,"H",339
46.788,"H",340
44.604,"H",341
41.562,"H",342
39.612,"H",343
38.455,"H",344
38.637,"H",345
38.65,"H",346
39.573,"H",347
38.234,"H",348
39.391,"H",349
39.43,"H",350
39.69,"H",351
43.798,"H",352
41.12,"H",353
41.328,"H",354
42.628,"H",355
41.198,"H",356
40.99,"H",357
40.301,"H",358
39.872,"H",359
38.767,"H",360
39.456,"H",361
37.818,"H",362
36.869,"H",363
40.106,"H",364
41.315,"H",365
41.731,"H",366
41.978,"H",367
40.6,"H",368
38.546,"H",369
37.025,"H",370
37.779,"H",371
36.323,"H",372
36.7,"H",373
38.845,"H",374
39.131,"H",375
38.793,"H",376
36.31,"H",377
36.18,"H",378
36.453,"H",379
36.661,"H",380
35.634,"H",381
33.645,"H",382
34.477,"H",383
34.23,"H",384
34.763,"H",385
34.633,"H",386
35.283,"H",387
34.685,"H",388
33.866,"H",389
32.683,"H",390
32.54,"H",391
31.799,"H",392
31.396,"H",393
30.811,"H",394
30.551,"H",395
29.745,"H",396
29.992,"H",397
29.186,"H",398
29.264,"H",399
29.355,"H",400
29.888,"H",401
29.862,"H",402
30.46,"H",403
31.006,"H",404
32.787,"H",405
32.787,"H",406
32.54,"H",407
30.655,"H",408
32.241,"H",409
32.852,"H",410
36.882,"H",411
39.534,"H",412
39.391,"H",413
45.618,"H",414
50.766,"H",415
52.326,"H",416
49.011,"H",417
52.157,"H",418
49.336,"H",419
51.624,"H",420
54.523,"H",421
57.747,"H",422
53.821,"H",423
51.572,"H",424
47.23,"H",425
46.138,"H",426
47.464,"H",427
45.02,"H",428
44.149,"H",429
45.124,"H",430
44.5,"H",431
46.034,"H",432
50.259,"H",433
52.391,"H",434
55.732,"H",435
55.784,"H",436
57.994,"H",437
60.971,"H",438
63.87,"H",439
63.194,"H",440
65.274,"H",441
62.882,"H",442
58.618,"H",443
57.344,"H",444
52.911,"H",445
69.499,"H",446
60.113,"H",447
43.915,"H",448
42.225,"H",449
40.99,"H",450
40.405,"H",451
40.587,"H",452
40.6,"H",453
41.874,"H",454
42.446,"H",455
41.952,"H",456
46.684,"H",457
49.037,"H",458
50.22,"H",459
53.275,"H",460
52.716,"H",461
49.739,"H",462
50.181,"I",1
50.727,"I",2
50.584,"I",3
52.521,"I",4
51.676,"I",5
54.848,"I",6
48.257,"I",7
50.753,"I",8
48.231,"I",9
47.828,"I",10
42.147,"I",11
39.378,"I",12
36.388,"I",13
36.622,"I",14
37.779,"I",15
37.181,"I",16
36.076,"I",17
33.515,"I",18
33.268,"I",19
34.282,"I",20
35.088,"I",21
31.942,"I",22
33.398,"I",23
33.45,"I",24
33.216,"I",25
32.54,"I",26
32.8,"I",27
33.034,"I",28
31.474,"I",29
30.434,"I",30
29.823,"I",31
31.305,"I",32
28.926,"I",33
29.758,"I",34
29.654,"I",35
29.914,"I",36
29.459,"I",37
29.433,"I",38
30.031,"I",39
30.564,"I",40
30.499,"I",41
29.719,"I",42
30.109,"I",43
30.109,"I",44
30.161,"I",45
29.719,"I",46
30.525,"I",47
30.564,"I",48
31.071,"I",49
30.304,"I",50
30.499,"I",51
30.915,"I",52
30.759,"I",53
31.591,"I",54
31.396,"I",55
32.098,"I",56
32.176,"I",57
32.007,"I",58
31.045,"I",59
30.967,"I",60
30.473,"I",61
30.252,"I",62
30.005,"I",63
30.161,"I",64
29.264,"I",65
29.563,"I",66
30.746,"I",67
31.409,"I",68
33.398,"I",69
32.592,"I",70
32.215,"I",71
32.254,"I",72
31.435,"I",73
33.463,"I",74
34.204,"I",75
34.646,"I",76
35.543,"I",77
33.983,"I",78
32.111,"I",79
31.201,"I",80
30.135,"I",81
28.692,"I",82
28.38,"I",83
27.665,"I",84
28.003,"I",85
28.016,"I",86
28.341,"I",87
28.133,"I",88
27.535,"I",89
28.016,"I",90
27.912,"I",91
27.756,"I",92
28.185,"I",93
29.355,"I",94
29.875,"I",95
29.576,"I",96
29.719,"I",97
30.226,"I",98
30.005,"I",99
30.369,"I",100
30.954,"I",101
30.928,"I",102
31.708,"I",103
34.789,"I",104
35.959,"I",105
37.48,"I",106
36.375,"I",107
34.568,"I",108
36.388,"I",109
38.052,"I",110
40.522,"I",111
38.988,"I",112
36.596,"I",113
36.544,"I",114
36.661,"I",115
36.856,"I",116
38.572,"I",117
43.369,"I",118
42.134,"I",119
39.846,"I",120
44.24,"I",121
45.293,"I",122
41.224,"I",123
41.991,"I",124
43.655,"I",125
44.227,"I",126
44.656,"I",127
47.789,"I",128
45.488,"I",129
41.042,"I",130
35.66,"I",131
34.776,"I",132
33.32,"I",133
31.032,"I",134
30.486,"I",135
30.629,"I",136
30.161,"I",137
30.538,"I",138
30.395,"I",139
30.954,"I",140
30.746,"I",141
31.019,"I",142
31.929,"I",143
31.643,"I",144
33.32,"I",145
32.553,"I",146
32.488,"I",147
34.477,"I",148
35.257,"I",149
39.248,"I",150
42.134,"I",151
41.497,"I",152
39.482,"I",153
37.753,"I",154
39.625,"I",155
43.798,"I",156
46.216,"I",157
51.325,"I",158
54.523,"I",159
61.491,"I",160
55.81,"I",161
57.539,"I",162
52.456,"I",163
46.645,"I",164
44.136,"I",165
43.499,"I",166
41.094,"I",167
41.315,"I",168
41.926,"I",169
43.72,"I",170
44.851,"I",171
46.151,"I",172
48.413,"I",173
48.049,"I",174
47.009,"I",175
47.191,"I",176
48.361,"I",177
51.312,"I",178
52.365,"I",179
46.333,"I",180
48.933,"I",181
46.801,"I",182
43.226,"I",183
39.196,"I",184
35.647,"I",185
33.385,"I",186
31.942,"I",187
31.474,"I",188
30.044,"I",189
30.109,"I",190
30.304,"I",191
29.238,"I",192
30.018,"I",193
29.511,"I",194
29.121,"I",195
28.575,"I",196
28.029,"I",197
28.731,"I",198
28.536,"I",199
28.952,"I",200
29.043,"I",201
29.589,"I",202
29.888,"I",203
30.096,"I",204
30.876,"I",205
33.138,"I",206
34.087,"I",207
33.203,"I",208
32.644,"I",209
32.54,"I",210
33.008,"I",211
34.503,"I",212
35.374,"I",213
34.048,"I",214
32.904,"I",215
32.631,"I",216
31.175,"I",217
30.707,"I",218
30.226,"I",219
29.654,"I",220
29.16,"I",221
30.616,"I",222
33.71,"I",223
35.543,"I",224
35.816,"I",225
34.529,"I",226
32.878,"I",227
34.243,"I",228
37.324,"I",229
37.467,"I",230
42.186,"I",231
47.438,"I",232
49.739,"I",233
44.76,"I",234
39.469,"I",235
39.261,"I",236
35.205,"I",237
33.281,"I",238
32.618,"I",239
32.735,"I",240
32.449,"I",241
32.137,"I",242
31.435,"I",243
31.812,"I",244
30.954,"I",245
31.019,"I",246
31.175,"I",247
30.824,"I",248
32.618,"I",249
35.894,"I",250
38.845,"I",251
39.157,"I",252
39.664,"I",253
44.149,"I",254
45.488,"I",255
43.434,"I",256
45.254,"I",257
52.69,"I",258
55.134,"I",259
60.373,"I",260
65.066,"I",261
73.087,"I",262
30.512,"I",263
30.694,"I",264
31.305,"I",265
31.071,"I",266
30.733,"I",267
65.209,"I",268
63.142,"I",269
60.516,"I",270
61.751,"I",271
61.322,"I",272
59.97,"I",273
63.207,"I",274
53.353,"I",275
54.575,"I",276
58.839,"I",277
56.278,"I",278
57.318,"I",279
55.186,"I",280
54.107,"I",281
50.766,"I",282
49.076,"I",283
54.653,"I",284
56.577,"I",285
49.063,"I",286
43.447,"I",287
43.577,"I",288
43.278,"I",289
40.379,"I",290
40.171,"I",291
41.107,"I",292
39.027,"I",293
40.483,"I",294
39.924,"I",295
39.963,"I",296
37.428,"I",297
39.586,"I",298
40.041,"I",299
42.186,"I",300
45.813,"I",301
47.152,"I",302
54.874,"I",303
63.675,"I",304
76.142,"I",305
79.483,"I",306
85.32,"I",307
73.503,"I",308
72.736,"I",309
79.223,"I",310
85.749,"I",311
89.272,"I",312
85.125,"I",313
81.069,"I",314
83.019,"I",315
84.943,"I",316
79.457,"I",317
69.707,"I",318
62.882,"I",319
60.607,"I",320
61.972,"I",321
65.053,"I",322
61.322,"I",323
60.464,"I",324
55.771,"I",325
61.244,"I",326
61.14,"I",327
61.699,"I",328
63.545,"I",329
59.931,"I",330
62.492,"I",331
64.52,"I",332
60.23,"I",333
58.93,"I",334
58.891,"I",335
55.641,"I",336
57.695,"I",337
52.287,"I",338
50.129,"I",339
46.294,"I",340
44.214,"I",341
41.497,"I",342
39.118,"I",343
37.948,"I",344
36.596,"I",345
37.389,"I",346
36.661,"I",347
35.777,"I",348
36.921,"I",349
36.765,"I",350
37.415,"I",351
39.573,"I",352
37.207,"I",353
36.791,"I",354
37.272,"I",355
35.998,"I",356
35.075,"I",357
35.179,"I",358
35.192,"I",359
34.295,"I",360
34.152,"I",361
33.476,"I",362
33.138,"I",363
34.867,"I",364
36.128,"I",365
37.454,"I",366
38.416,"I",367
37.025,"I",368
35.179,"I",369
34.399,"I",370
32.982,"I",371
32.527,"I",372
33.346,"I",373
34.191,"I",374
34.958,"I",375
34.36,"I",376
33.736,"I",377
34.724,"I",378
35.621,"I",379
38.494,"I",380
38,"I",381
36.947,"I",382
36.271,"I",383
35.387,"I",384
36.817,"I",385
36.947,"I",386
38.247,"I",387
37.337,"I",388
37.415,"I",389
35.14,"I",390
33.398,"I",391
32.28,"I",392
31.136,"I",393
29.576,"I",394
29.485,"I",395
28.978,"I",396
28.705,"I",397
28.458,"I",398
28.562,"I",399
29.147,"I",400
29.654,"I",401
29.693,"I",402
30.252,"I",403
30.564,"I",404
30.668,"I",405
30.72,"I",406
30.668,"I",407
29.927,"I",408
30.551,"I",409
31.539,"I",410
33.775,"I",411
38.091,"I",412
39.638,"I",413
41.952,"I",414
44.617,"I",415
45.007,"I",416
49.336,"I",417
54.809,"I",418
49.219,"I",419
49.739,"I",420
55.355,"I",421
55.082,"I",422
55.706,"I",423
48.92,"I",424
48.881,"I",425
49.31,"I",426
48.387,"I",427
46.775,"I",428
48.465,"I",429
51.13,"I",430
50.974,"I",431
52.768,"I",432
58.631,"I",433
63.103,"I",434
71.956,"I",435
72.502,"I",436
71.02,"I",437
95.07,"I",438
75.739,"I",439
76.103,"I",440
75.778,"I",441
71.891,"I",442
64.494,"I",443
63.246,"I",444
55.628,"I",445
51.52,"I",446
49.414,"I",447
46.06,"I",448
44.461,"I",449
43.733,"I",450
43.2,"I",451
43.005,"I",452
43.317,"I",453
44.604,"I",454
44.344,"I",455
44.006,"I",456
47.698,"I",457
49.388,"I",458
52.391,"I",459
53.158,"I",460
52.053,"I",461
50.22,"I",462
57.864,"J",1
53.899,"J",2
52.157,"J",3
50.714,"J",4
47.75,"J",5
46.944,"J",6
43.85,"J",7
46.385,"J",8
44.89,"J",9
40.34,"J",10
41.679,"J",11
39.716,"J",12
36.999,"J",13
31.76,"J",14
29.966,"J",15
29.537,"J",16
30.122,"J",17
29.524,"J",18
30.083,"J",19
29.953,"J",20
30.369,"J",21
30.291,"J",22
28.861,"J",23
28.9,"J",24
29.355,"J",25
28.9,"J",26
28.835,"J",27
27.99,"J",28
27.938,"J",29
28.133,"J",30
28.159,"J",31
27.886,"J",32
27.678,"J",33
27.301,"J",34
27.899,"J",35
27.587,"J",36
27.743,"J",37
27.418,"J",38
27.405,"J",39
27.275,"J",40
26.963,"J",41
26.989,"J",42
27.353,"J",43
27.171,"J",44
26.755,"J",45
27.21,"J",46
26.963,"J",47
27.639,"J",48
27.925,"J",49
29.381,"J",50
28.835,"J",51
28.419,"J",52
28.354,"J",53
27.34,"J",54
27.522,"J",55
27.756,"J",56
27.379,"J",57
27.028,"J",58
27.106,"J",59
26.885,"J",60
26.976,"J",61
27.028,"J",62
27.366,"J",63
27.106,"J",64
27.262,"J",65
26.703,"J",66
27.197,"J",67
26.456,"J",68
27.73,"J",69
27.275,"J",70
27.223,"J",71
27.197,"J",72
27.444,"J",73
25.988,"J",74
26.768,"J",75
27.145,"J",76
27.119,"J",77
27.496,"J",78
27.301,"J",79
27.028,"J",80
26.43,"J",81
26.612,"J",82
26.378,"J",83
26.209,"J",84
26.859,"J",85
26.131,"J",86
25.936,"J",87
26.053,"J",88
26.118,"J",89
26.118,"J",90
25.884,"J",91
26.313,"J",92
26.222,"J",93
27.119,"J",94
28.016,"J",95
27.964,"J",96
27.496,"J",97
27.6,"J",98
27.561,"J",99
27.002,"J",100
27.223,"J",101
27.262,"J",102
28.302,"J",103
28.263,"J",104
28.51,"J",105
29.615,"J",106
29.459,"J",107
28.575,"J",108
29.03,"J",109
30.707,"J",110
31.292,"J",111
31.006,"J",112
31.474,"J",113
30.577,"J",114
31.123,"J",115
31.604,"J",116
32.774,"J",117
30.967,"J",118
31.994,"J",119
32.839,"J",120
32.722,"J",121
33.372,"J",122
30.031,"J",123
31.63,"J",124
32.254,"J",125
32.384,"J",126
32.306,"J",127
35.062,"J",128
34.932,"J",129
33.411,"J",130
30.096,"J",131
30.564,"J",132
29.329,"J",133
28.9,"J",134
28.9,"J",135
29.394,"J",136
28.952,"J",137
29.381,"J",138
30.239,"J",139
31.578,"J",140
32.371,"J",141
33.788,"J",142
34.529,"J",143
37.857,"J",144
40.145,"J",145
40.977,"J",146
40.08,"J",147
40.327,"J",148
40.873,"J",149
42.784,"J",150
42.433,"J",151
43.369,"J",152
40.938,"J",153
40.34,"J",154
41.133,"J",155
39.378,"J",156
40.561,"J",157
43.798,"J",158
47.087,"J",159
51.286,"J",160
52.261,"J",161
54.367,"J",162
54.536,"J",163
51.091,"J",164
48.166,"J",165
48.985,"J",166
46.19,"J",167
46.047,"J",168
45.748,"J",169
50.506,"J",170
50.272,"J",171
46.567,"J",172
45.553,"J",173
41.913,"J",174
41.913,"J",175
43.538,"J",176
44.292,"J",177
52.235,"J",178
62.934,"J",179
66.509,"J",180
69.577,"J",181
64.78,"J",182
60.139,"J",183
50.896,"J",184
46.723,"J",185
40.314,"J",186
37.701,"J",187
35.543,"J",188
35.023,"J",189
35.14,"J",190
35.725,"J",191
36.895,"J",192
40.002,"J",193
36.557,"J",194
36.44,"J",195
37.441,"J",196
39.729,"J",197
39.937,"J",198
38.91,"J",199
39.885,"J",200
39.599,"J",201
40.041,"J",202
41.094,"J",203
40.717,"J",204
38.754,"J",205
39.274,"J",206
42.251,"J",207
43.733,"J",208
42.355,"J",209
41.133,"J",210
43.642,"J",211
47.75,"J",212
47.373,"J",213
47.334,"J",214
44.162,"J",215
42.927,"J",216
42.277,"J",217
41.913,"J",218
40.093,"J",219
39.378,"J",220
35.309,"J",221
39.287,"J",222
43.122,"J",223
44.695,"J",224
41.666,"J",225
41.523,"J",226
40.431,"J",227
42.147,"J",228
47.438,"J",229
52.417,"J",230
56.317,"J",231
67.822,"J",232
75.804,"J",233
67.51,"J",234
56.993,"J",235
46.138,"J",236
49.414,"J",237
45.306,"J",238
42.251,"J",239
40.782,"J",240
42.082,"J",241
43.161,"J",242
43.174,"J",243
43.616,"J",244
43.837,"J",245
49.089,"J",246
49.271,"J",247
49.336,"J",248
53.951,"J",249
58.423,"J",250
66.184,"J",251
62.479,"J",252
61.972,"J",253
62.362,"J",254
59.19,"J",255
55.732,"J",256
51.481,"J",257
52.742,"J",258
51.572,"J",259
53.223,"J",260
61.361,"J",261
66.496,"J",262
28.861,"J",263
69.668,"J",264
83.123,"J",265
75.999,"J",266
56.954,"J",267
52.651,"J",268
48.595,"J",269
49.05,"J",270
49.713,"J",271
44.305,"J",272
52.482,"J",273
51.741,"J",274
52.157,"J",275
51.676,"J",276
51.117,"J",277
51.325,"J",278
49.492,"J",279
48.114,"J",280
51.286,"J",281
55.342,"J",282
56.369,"J",283
60.048,"J",284
55.55,"J",285
54.718,"J",286
49.583,"J",287
44.578,"J",288
41.848,"J",289
39.599,"J",290
44.357,"J",291
47.204,"J",292
46.385,"J",293
47.126,"J",294
50.558,"J",295
48.803,"J",296
48.907,"J",297
48.803,"J",298
57.747,"J",299
57.708,"J",300
63.233,"J",301
63.246,"J",302
63.779,"J",303
64.117,"J",304
68.498,"J",305
80.25,"J",306
74.283,"J",307
65.924,"J",308
63.662,"J",309
61.478,"J",310
