"incidence","village","week"
327.2,"D",235
259.8,"D",236
225.6,"D",237
208.2,"D",238
189.6,"D",239
172.4,"D",240
180.6,"D",241
174,"D",242
162.8,"D",243
156.6,"D",244
156,"D",245
159.8,"D",246
167.6,"D",247
173.8,"D",248
197.4,"D",249
226.4,"D",250
257.2,"D",251
276.2,"D",252
288.4,"D",253
299.2,"D",254
280.6,"D",255
318.4,"D",256
303,"D",257
336.2,"D",258
352.2,"D",259
374,"D",260
456.8,"D",261
501.6,"D",262
536,"D",263
576.6,"D",264
671.6,"D",265
565.4,"D",266
498.2,"D",267
475.8,"D",268
498.2,"D",269
497.4,"D",270
468,"D",271
569.4,"D",272
616.4,"D",273
627,"D",274
671.6,"D",275
628.6,"D",276
613.8,"D",277
570.4,"D",278
525,"D",279
503,"D",280
455.6,"D",281
465,"D",282
414.6,"D",283
474,"D",284
432.8,"D",285
364.2,"D",286
337.2,"D",287
303.4,"D",288
253.8,"D",289
244.4,"D",290
236.2,"D",291
247.4,"D",292
248.4,"D",293
236.4,"D",294
246.4,"D",295
251.6,"D",296
236.4,"D",297
247.8,"D",298
260,"D",299
258.2,"D",300
333.6,"D",301
354.8,"D",302
401,"D",303
434.8,"D",304
547.6,"D",305
568.4,"D",306
649.8,"D",307
617.2,"D",308
575.2,"D",309
619.4,"D",310
648.2,"D",311
678.2,"D",312
673.4,"D",313
689.2,"D",314
679.4,"D",315
646,"D",316
635.2,"D",317
580.2,"D",318
495.6,"D",319
665.8,"D",320
697.2,"D",321
623.6,"D",322
521,"D",323
566.4,"D",324
560.4,"D",325
566.4,"D",326
556.4,"D",327
575.2,"D",328
643.2,"D",329
573.8,"D",330
621.4,"D",331
655.2,"D",332
618,"D",333
596,"D",334
605.2,"D",335
575.2,"D",336
568.2,"D",337
519,"D",338
479.2,"D",339
414.8,"D",340
348.2,"D",341
407.2,"D",342
295.6,"D",343
271.4,"D",344
262.4,"D",345
283.6,"D",346
296.2,"D",347
314,"D",348
317,"D",349
308,"D",350
309.6,"D",351
356.4,"D",352
328.4,"D",353
311,"D",354
312.4,"D",355
304.4,"D",356
288,"D",357
308,"D",358
309.6,"D",359
325.8,"D",360
326.2,"D",361
296.4,"D",362
280.2,"D",363
289.8,"D",364
280.4,"D",365
279.6,"D",366
293.6,"D",367
283.4,"D",368
265.8,"D",369
247.8,"D",370
245.4,"D",371
214.2,"D",372
228.2,"D",373
267,"D",374
262.8,"D",375
279.2,"D",376
291.2,"D",377
262,"D",378
288.4,"D",379
319.6,"D",380
342.4,"D",381
357.6,"D",382
319.8,"D",383
290.6,"D",384
296.2,"D",385
306.2,"D",386
338.2,"D",387
310.2,"D",388
280,"D",389
248.8,"D",390
212.6,"D",391
190.2,"D",392
153.6,"D",393
150,"D",394
132.4,"D",395
119.6,"D",396
124,"D",397
114.8,"D",398
115,"D",399
111.6,"D",400
109.4,"D",401
119.2,"D",402
123.2,"D",403
128.2,"D",404
150.6,"D",405
157,"D",406
200.2,"D",407
187.2,"D",408
203,"D",409
193,"D",410
215.8,"D",411
266.2,"D",412
271.8,"D",413
283.2,"D",414
297.2,"D",415
270.8,"D",416
464,"D",417
526.4,"D",418
487.8,"D",419
474.6,"D",420
528.4,"D",421
572.4,"D",422
598,"D",423
593.4,"D",424
645,"D",425
646.4,"D",426
636.6,"D",427
613.8,"D",428
398.8,"D",429
416.8,"D",430
410.6,"D",431
431,"D",432
539.2,"D",433
610.2,"D",434
653.8,"D",435
649,"D",436
632.6,"D",437
1010.2,"D",438
931.6,"D",439
667.2,"D",440
632,"D",441
572.2,"D",442
494.6,"D",443
461.8,"D",444
412,"D",445
588.4,"D",446
443.8,"D",447
288,"D",448
260.4,"D",449
259,"D",450
271.8,"D",451
279.4,"D",452
262,"D",453
259.4,"D",454
278.2,"D",455
271.4,"D",456
323,"D",457
332,"D",458
358.6,"D",459
344.2,"D",460
352.2,"D",461
295,"D",462
177.6,"E",1
158.6,"E",2
159.6,"E",3
159.4,"E",4
155,"E",5
154.6,"E",6
150.8,"E",7
133.8,"E",8
147.4,"E",9
137.8,"E",10
144.8,"E",11
150.8,"E",12
170.4,"E",13
183.8,"E",14
187.4,"E",15
172.8,"E",16
225.2,"E",17
209.6,"E",18
166.8,"E",19
165.2,"E",20
259.4,"E",21
260,"E",22
122.4,"E",23
196,"E",24
183,"E",25
176.2,"E",26
164.4,"E",27
149.4,"E",28
140,"E",29
118.2,"E",30
116.8,"E",31
124.6,"E",32
117.4,"E",33
106.2,"E",34
104.6,"E",35
101.6,"E",36
97.4,"E",37
100.6,"E",38
104,"E",39
118,"E",40
117.4,"E",41
112.2,"E",42
109.2,"E",43
119,"E",44
135.6,"E",45
154.4,"E",46
149.8,"E",47
145.6,"E",48
161.2,"E",49
139.6,"E",50
134,"E",51
174.4,"E",52
166,"E",53
166.2,"E",54
192,"E",55
232.2,"E",56
244.6,"E",57
272.2,"E",58
176,"E",59
144.2,"E",60
157.6,"E",61
144.4,"E",62
154.6,"E",63
137.6,"E",64
127,"E",65
139.2,"E",66
206.4,"E",67
241.8,"E",68
251.6,"E",69
254.6,"E",70
278,"E",71
266.8,"E",72
264.8,"E",73
244.4,"E",74
259.2,"E",75
243,"E",76
224,"E",77
251.4,"E",78
181.6,"E",79
187.2,"E",80
130,"E",81
129,"E",82
123.6,"E",83
113.8,"E",84
113.8,"E",85
118.8,"E",86
118,"E",87
121.8,"E",88
123,"E",89
127.8,"E",90
117.8,"E",91
73.8,"E",92
124.6,"E",93
144,"E",94
147.8,"E",95
146.8,"E",96
152.4,"E",97
158,"E",98
126,"E",99
162.6,"E",100
166.6,"E",101
175.6,"E",102
202,"E",103
185.2,"E",104
221.2,"E",105
221,"E",106
232.2,"E",107
234,"E",108
232,"E",109
260.2,"E",110
282,"E",111
313,"E",112
323.8,"E",113
335.8,"E",114
386.2,"E",115
403,"E",116
406.6,"E",117
425,"E",118
473.8,"E",119
406.6,"E",120
516.6,"E",121
549.4,"E",122
527.4,"E",123
480.4,"E",124
442,"E",125
397.8,"E",126
397.2,"E",127
406.6,"E",128
384.8,"E",129
319.6,"E",130
259.2,"E",131
235,"E",132
198.6,"E",133
165.8,"E",134
126,"E",135
156.2,"E",136
153.6,"E",137
142.6,"E",138
146,"E",139
158.6,"E",140
162.2,"E",141
164.4,"E",142
161.2,"E",143
174.8,"E",144
195.2,"E",145
191.4,"E",146
179.4,"E",147
146.2,"E",148
143,"E",149
205.4,"E",150
238.2,"E",151
247.2,"E",152
205.6,"E",153
221,"E",154
188.4,"E",155
237.8,"E",156
239.4,"E",157
275.8,"E",158
256.6,"E",159
242.4,"E",160
247.4,"E",161
252.6,"E",162
243,"E",163
253.8,"E",164
252.4,"E",165
246.2,"E",166
224.4,"E",167
268,"E",168
298.8,"E",169
326.8,"E",170
365.4,"E",171
368.4,"E",172
425.6,"E",173
437.8,"E",174
495.4,"E",175
480.4,"E",176
489.8,"E",177
489.2,"E",178
490.2,"E",179
502.4,"E",180
465.6,"E",181
428,"E",182
348,"E",183
290,"E",184
212.8,"E",185
204.2,"E",186
155.6,"E",187
157.4,"E",188
130,"E",189
120,"E",190
112.6,"E",191
104.8,"E",192
108.8,"E",193
98.4,"E",194
99.4,"E",195
90.2,"E",196
93.2,"E",197
102,"E",198
89.4,"E",199
98.8,"E",200
102.2,"E",201
109,"E",202
108.4,"E",203
119.2,"E",204
117.8,"E",205
133,"E",206
117,"E",207
108.4,"E",208
111.8,"E",209
111.8,"E",210
125.6,"E",211
121.2,"E",212
121.6,"E",213
114,"E",214
110.6,"E",215
110.6,"E",216
105.8,"E",217
115.6,"E",218
112.4,"E",219
102.8,"E",220
110.6,"E",221
132.4,"E",222
220.2,"E",223
229.2,"E",224
288.4,"E",225
214.8,"E",226
225,"E",227
239.2,"E",228
254.2,"E",229
309.6,"E",230
402.2,"E",231
360.8,"E",232
343.6,"E",233
306,"E",234
260.8,"E",235
231.6,"E",236
187,"E",237
141.4,"E",238
150.8,"E",239
132.4,"E",240
128,"E",241
126.8,"E",242
104.6,"E",243
146.4,"E",244
113.2,"E",245
119,"E",246
111,"E",247
117,"E",248
113.6,"E",249
133.4,"E",250
143.6,"E",251
197.6,"E",252
161.8,"E",253
171.4,"E",254
175.8,"E",255
182.6,"E",256
186.6,"E",257
202,"E",258
234.4,"E",259
253.4,"E",260
281,"E",261
342.8,"E",262
346.8,"E",263
454.2,"E",264
636,"E",265
641.4,"E",266
569.8,"E",267
491.6,"E",268
569.8,"E",269
463.2,"E",270
555.4,"E",271
628.6,"E",272
768,"E",273
778.4,"E",274
834.2,"E",275
793.2,"E",276
717,"E",277
738,"E",278
686.4,"E",279
590.4,"E",280
595.6,"E",281
570.8,"E",282
528.4,"E",283
525.4,"E",284
475.8,"E",285
422.4,"E",286
364.2,"E",287
324,"E",288
261,"E",289
232.6,"E",290
216.4,"E",291
219.6,"E",292
215.8,"E",293
198,"E",294
223.2,"E",295
219,"E",296
194.4,"E",297
200.4,"E",298
199,"E",299
225,"E",300
250.8,"E",301
268.2,"E",302
322,"E",303
375.4,"E",304
481,"E",305
504,"E",306
502,"E",307
513.6,"E",308
429.6,"E",309
522,"E",310
587,"E",311
708.8,"E",312
753,"E",313
727.4,"E",314
710.8,"E",315
675.4,"E",316
632.8,"E",317
534.6,"E",318
490.6,"E",319
530,"E",320
695,"E",321
616.8,"E",322
645.2,"E",323
719.6,"E",324
695.4,"E",325
698.6,"E",326
672.6,"E",327
801.4,"E",328
805,"E",329
789.8,"E",330
765,"E",331
710.6,"E",332
675.6,"E",333
651,"E",334
642.4,"E",335
622.6,"E",336
663,"E",337
554.4,"E",338
488.4,"E",339
502.2,"E",340
396.2,"E",341
379.4,"E",342
241.8,"E",343
211.8,"E",344
198.4,"E",345
189,"E",346
197.4,"E",347
189,"E",348
191,"E",349
226.2,"E",350
199.2,"E",351
218.8,"E",352
199.2,"E",353
202,"E",354
217.4,"E",355
195.6,"E",356
184.8,"E",357
210.4,"E",358
220.4,"E",359
259.6,"E",360
268.8,"E",361
249.4,"E",362
250,"E",363
266.2,"E",364
266.2,"E",365
248.6,"E",366
250.2,"E",367
241.8,"E",368
200.8,"E",369
192.6,"E",370
167.8,"E",371
164,"E",372
170.2,"E",373
213,"E",374
249.4,"E",375
275.4,"E",376
280.6,"E",377
285.2,"E",378
244,"E",379
290.6,"E",380
303.2,"E",381
314.4,"E",382
315.2,"E",383
275.2,"E",384
280.8,"E",385
261,"E",386
271.2,"E",387
250.6,"E",388
234.6,"E",389
190.2,"E",390
161.8,"E",391
142.2,"E",392
127.4,"E",393
114,"E",394
100.8,"E",395
90.8,"E",396
86.2,"E",397
83.2,"E",398
92.2,"E",399
89.4,"E",400
88,"E",401
92.2,"E",402
92.6,"E",403
90.4,"E",404
97.4,"E",405
103.8,"E",406
135.2,"E",407
114.6,"E",408
134.8,"E",409
140.8,"E",410
174.4,"E",411
239,"E",412
229.8,"E",413
243,"E",414
263.6,"E",415
266.6,"E",416
267.6,"E",417
279.4,"E",418
251.4,"E",419
271.6,"E",420
300.6,"E",421
314.6,"E",422
347.6,"E",423
340.2,"E",424
367.4,"E",425
364.4,"E",426
399.8,"E",427
413,"E",428
412.2,"E",429
475.2,"E",430
466,"E",431
510.4,"E",432
711,"E",433
834,"E",434
880,"E",435
918.8,"E",436
920.6,"E",437
940.2,"E",438
848.2,"E",439
840.2,"E",440
806.6,"E",441
726.4,"E",442
677.4,"E",443
621.6,"E",444
540.6,"E",445
720.8,"E",446
478.8,"E",447
319.8,"E",448
286.8,"E",449
277.4,"E",450
282.6,"E",451
268.4,"E",452
282.4,"E",453
268,"E",454
271,"E",455
259.8,"E",456
285.2,"E",457
292.4,"E",458
340.8,"E",459
357.4,"E",460
368.6,"E",461
350.6,"E",462
421,"F",1
440.8,"F",2
409,"F",3
411,"F",4
342,"F",5
376.2,"F",6
291.4,"F",7
343.2,"F",8
375.2,"F",9
349.4,"F",10
362,"F",11
410,"F",12
350.2,"F",13
342.4,"F",14
390,"F",15
258.6,"F",16
181,"F",17
225,"F",18
248.2,"F",19
244.6,"F",20
257.2,"F",21
279.4,"F",22
317.4,"F",23
264,"F",24
233,"F",25
219.8,"F",26
224.6,"F",27
186.6,"F",28
157.4,"F",29
139.6,"F",30
136.8,"F",31
137.8,"F",32
121.6,"F",33
133.4,"F",34
121.6,"F",35
126.2,"F",36
121.2,"F",37
120.6,"F",38
138,"F",39
153.6,"F",40
148.6,"F",41
46.4,"F",42
238.4,"F",43
152.2,"F",44
177.8,"F",45
191.4,"F",46
181.8,"F",47
197.4,"F",48
227.8,"F",49
158.2,"F",50
225.2,"F",51
225.8,"F",52
237.4,"F",53
232.8,"F",54
233.8,"F",55
278.2,"F",56
240,"F",57
246.2,"F",58
122.2,"F",59
223.8,"F",60
242.4,"F",61
252,"F",62
244.6,"F",63
215.4,"F",64
208.8,"F",65
212,"F",66
312.2,"F",67
328.8,"F",68
405.2,"F",69
362,"F",70
301.6,"F",71
288.4,"F",72
317.4,"F",73
200.4,"F",74
276.4,"F",75
328.4,"F",76
313.6,"F",77
312.8,"F",78
253,"F",79
221,"F",80
188.6,"F",81
173.8,"F",82
127.8,"F",83
117,"F",84
125.4,"F",85
125.8,"F",86
112.2,"F",87
113.4,"F",88
109,"F",89
118.8,"F",90
122.6,"F",91
112,"F",92
110.6,"F",93
154.6,"F",94
159.2,"F",95
163,"F",96
100,"F",97
145,"F",98
131.6,"F",99
134.2,"F",100
145.6,"F",101
133.6,"F",102
154.4,"F",103
185.8,"F",104
190.2,"F",105
213,"F",106
204.4,"F",107
204.2,"F",108
192.2,"F",109
206.4,"F",110
242.4,"F",111
246.6,"F",112
267.2,"F",113
268.2,"F",114
299.6,"F",115
335.8,"F",116
376,"F",117
464,"F",118
441.4,"F",119
376,"F",120
457.8,"F",121
487.6,"F",122
510,"F",123
542.8,"F",124
502.2,"F",125
440.4,"F",126
496.8,"F",127
558.8,"F",128
463.6,"F",129
393,"F",130
295.2,"F",131
246.4,"F",132
211,"F",133
182,"F",134
175.8,"F",135
175.8,"F",136
163.4,"F",137
178.2,"F",138
161.4,"F",139
187.4,"F",140
179.8,"F",141
175,"F",142
186.2,"F",143
214.6,"F",144
272,"F",145
256.8,"F",146
269.2,"F",147
247.6,"F",148
292.6,"F",149
340,"F",150
352.8,"F",151
337.6,"F",152
326.4,"F",153
295,"F",154
306.2,"F",155
308.4,"F",156
311.2,"F",157
432.4,"F",158
449,"F",159
519.4,"F",160
477.2,"F",161
417.8,"F",162
488,"F",163
439.4,"F",164
425.8,"F",165
386.2,"F",166
397.6,"F",167
419.4,"F",168
473,"F",169
487,"F",170
479.4,"F",171
473,"F",172
453.8,"F",173
445.6,"F",174
423.4,"F",175
399.4,"F",176
472.6,"F",177
507,"F",178
581,"F",179
545,"F",180
517.4,"F",181
477.2,"F",182
400.6,"F",183
295.2,"F",184
266.2,"F",185
202.2,"F",186
182.6,"F",187
160.6,"F",188
141.8,"F",189
143.2,"F",190
126.6,"F",191
108.6,"F",192
99.2,"F",193
113.8,"F",194
116.8,"F",195
99.4,"F",196
106,"F",197
111.2,"F",198
105.4,"F",199
108.4,"F",200
104,"F",201
120.8,"F",202
113.4,"F",203
110.8,"F",204
114.8,"F",205
124,"F",206
151,"F",207
132.8,"F",208
156.8,"F",209
158.2,"F",210
141.6,"F",211
199,"F",212
185.6,"F",213
183.8,"F",214
159.6,"F",215
159.2,"F",216
153.6,"F",217
159.4,"F",218
146.4,"F",219
131.6,"F",220
138.2,"F",221
163.4,"F",222
216.8,"F",223
256.4,"F",224
237.4,"F",225
218,"F",226
184,"F",227
204.8,"F",228
272.4,"F",229
310.8,"F",230
364,"F",231
484.8,"F",232
474.2,"F",233
365.4,"F",234
288.8,"F",235
255,"F",236
206.8,"F",237
176.4,"F",238
148.4,"F",239
147.8,"F",240
143,"F",241
152.4,"F",242
147.2,"F",243
146,"F",244
143.6,"F",245
143,"F",246
139.6,"F",247
135.2,"F",248
162.2,"F",249
209.2,"F",250
267.4,"F",251
291.6,"F",252
314.6,"F",253
332,"F",254
352.4,"F",255
307.4,"F",256
342,"F",257
345,"F",258
365.6,"F",259
412.8,"F",260
615,"F",261
637,"F",262
710.8,"F",263
684,"F",264
649.4,"F",265
572.6,"F",266
529.4,"F",267
449.8,"F",268
529.4,"F",269
439.8,"F",270
432,"F",271
464.4,"F",272
548.8,"F",273
504.6,"F",274
522.8,"F",275
469.2,"F",276
433.2,"F",277
465.6,"F",278
463.4,"F",279
424,"F",280
413.8,"F",281
400.4,"F",282
369.2,"F",283
420.6,"F",284
392.4,"F",285
362.6,"F",286
306.4,"F",287
265,"F",288
258.4,"F",289
211.2,"F",290
212.2,"F",291
235.4,"F",292
205,"F",293
205.2,"F",294
201,"F",295
192.4,"F",296
205.8,"F",297
223,"F",298
229.4,"F",299
275.8,"F",300
313.2,"F",301
360,"F",302
396.4,"F",303
447.4,"F",304
586.8,"F",305
631,"F",306
729,"F",307
582,"F",308
487.2,"F",309
475.2,"F",310
598.6,"F",311
632.6,"F",312
618.2,"F",313
610.4,"F",314
631.4,"F",315
658.2,"F",316
593.4,"F",317
525.6,"F",318
487,"F",319
462.6,"F",320
516.2,"F",321
491.4,"F",322
415.4,"F",323
461.4,"F",324
437.6,"F",325
455.4,"F",326
388.8,"F",327
455,"F",328
447.6,"F",329
431.2,"F",330
487.6,"F",331
543,"F",332
463.2,"F",333
411,"F",334
428.4,"F",335
468.8,"F",336
441.2,"F",337
360,"F",338
341,"F",339
293.8,"F",340
257.6,"F",341
231.4,"F",342
216.6,"F",343
195.8,"F",344
212.6,"F",345
206.4,"F",346
227.2,"F",347
166.6,"F",348
231.6,"F",349
226.8,"F",350
229.2,"F",351
269.6,"F",352
221.2,"F",353
227,"F",354
224.8,"F",355
232.8,"F",356
208.2,"F",357
210.6,"F",358
235.2,"F",359
229.6,"F",360
233.2,"F",361
216.4,"F",362
208.8,"F",363
207,"F",364
211.4,"F",365
251.4,"F",366
253.6,"F",367
220,"F",368
204.4,"F",369
168.6,"F",370
168.8,"F",371
168.2,"F",372
181.8,"F",373
209.6,"F",374
243.2,"F",375
228.8,"F",376
212.4,"F",377
205.2,"F",378
199,"F",379
208.2,"F",380
214.8,"F",381
222,"F",382
219.6,"F",383
218.8,"F",384
231.8,"F",385
240.2,"F",386
270.4,"F",387
233.2,"F",388
224.6,"F",389
179.2,"F",390
153.8,"F",391
139.2,"F",392
127,"F",393
112.4,"F",394
103,"F",395
96.2,"F",396
91.6,"F",397
83.4,"F",398
86.4,"F",399
87,"F",400
96,"F",401
100.2,"F",402
114.4,"F",403
129.2,"F",404
145.8,"F",405
174.8,"F",406
206.8,"F",407
174.2,"F",408
175.4,"F",409
183.2,"F",410
199.8,"F",411
225.4,"F",412
245.2,"F",413
264,"F",414
284,"F",415
269.2,"F",416
405,"F",417
545.2,"F",418
478.4,"F",419
539.8,"F",420
709.4,"F",421
776.6,"F",422
763.8,"F",423
685.6,"F",424
636.2,"F",425
693.4,"F",426
679.4,"F",427
576.6,"F",428
392,"F",429
419.2,"F",430
430.4,"F",431
410.6,"F",432
458.4,"F",433
496.2,"F",434
561,"F",435
572.8,"F",436
556.6,"F",437
840.6,"F",438
628.4,"F",439
650.2,"F",440
655.8,"F",441
629.6,"F",442
550.6,"F",443
501.2,"F",444
422.4,"F",445
517,"F",446
415.4,"F",447
271.6,"F",448
259.2,"F",449
256.2,"F",450
241,"F",451
243.2,"F",452
228,"F",453
234.4,"F",454
247.8,"F",455
269.4,"F",456
315.8,"F",457
348.4,"F",458
353,"F",459
343.2,"F",460
371.8,"F",461
282.6,"F",462
218.8,"G",1
194.2,"G",2
176.2,"G",3
160.2,"G",4
166.6,"G",5
181.4,"G",6
165.6,"G",7
170.8,"G",8
184.2,"G",9
180.4,"G",10
188.8,"G",11
201.4,"G",12
205.8,"G",13
196,"G",14
182.6,"G",15
209.4,"G",16
220,"G",17
247.2,"G",18
206.6,"G",19
223.8,"G",20
227.8,"G",21
250,"G",22
226.8,"G",23
221.8,"G",24
183,"G",25
171.2,"G",26
127.4,"G",27
107.8,"G",28
109.2,"G",29
139.2,"G",30
135.8,"G",31
118.8,"G",32
120.2,"G",33
109,"G",34
110,"G",35
113.8,"G",36
114.6,"G",37
127.8,"G",38
135,"G",39
128.6,"G",40
142,"G",41
123.6,"G",42
120.6,"G",43
150,"G",44
129.8,"G",45
154,"G",46
156,"G",47
141.6,"G",48
125.8,"G",49
141.8,"G",50
144.4,"G",51
172,"G",52
181.8,"G",53
184.4,"G",54
75.4,"G",55
205.6,"G",56
196.6,"G",57
138.4,"G",58
275.8,"G",59
152,"G",60
141.8,"G",61
154.2,"G",62
154.6,"G",63
155.8,"G",64
140.8,"G",65
136.8,"G",66
158,"G",67
162.4,"G",68
205.2,"G",69
187.6,"G",70
173.4,"G",71
206.8,"G",72
199.2,"G",73
208.4,"G",74
207.8,"G",75
197.2,"G",76
194.4,"G",77
185.4,"G",78
188.4,"G",79
150.6,"G",80
112.6,"G",81
124.6,"G",82
113.2,"G",83
91.8,"G",84
80.6,"G",85
80.6,"G",86
80.4,"G",87
81.2,"G",88
81.2,"G",89
83.8,"G",90
82.2,"G",91
84.6,"G",92
82.2,"G",93
105.2,"G",94
112.6,"G",95
111.2,"G",96
105.4,"G",97
105.6,"G",98
95.4,"G",99
71,"G",100
99.2,"G",101
100.4,"G",102
117.4,"G",103
127.4,"G",104
121,"G",105
133.4,"G",106
116,"G",107
132.2,"G",108
134.6,"G",109
143.6,"G",110
177.2,"G",111
180.8,"G",112
182,"G",113
154.2,"G",114
194.4,"G",115
230.8,"G",116
219.6,"G",117
327,"G",118
338.6,"G",119
219,"G",120
433.8,"G",121
396.2,"G",122
350.2,"G",123
444.4,"G",124
352,"G",125
249.8,"G",126
200.8,"G",127
320.6,"G",128
294,"G",129
212.4,"G",130
221.4,"G",131
186.4,"G",132
167.2,"G",133
144.2,"G",134
124.8,"G",135
111.4,"G",136
121.6,"G",137
127.4,"G",138
122.8,"G",139
121.6,"G",140
149.2,"G",141
137.4,"G",142
151.4,"G",143
173.8,"G",144
203.6,"G",145
205.4,"G",146
167.6,"G",147
188.6,"G",148
206.2,"G",149
199.8,"G",150
267.2,"G",151
247.8,"G",152
248.2,"G",153
234.2,"G",154
224,"G",155
238.2,"G",156
190.6,"G",157
234,"G",158
234,"G",159
260,"G",160
235.8,"G",161
238.6,"G",162
244.2,"G",163
221,"G",164
190.2,"G",165
203.6,"G",166
186.6,"G",167
235,"G",168
281.2,"G",169
284.6,"G",170
325.6,"G",171
323.6,"G",172
347.4,"G",173
350,"G",174
334.4,"G",175
334.4,"G",176
347.2,"G",177
379.8,"G",178
413.6,"G",179
339.2,"G",180
352.8,"G",181
404,"G",182
307.6,"G",183
261.8,"G",184
223.4,"G",185
204.2,"G",186
178.8,"G",187
159,"G",188
159,"G",189
148.4,"G",190
136.2,"G",191
134.2,"G",192
142.2,"G",193
135.6,"G",194
137.8,"G",195
114,"G",196
103.8,"G",197
106,"G",198
101.8,"G",199
116,"G",200
129,"G",201
122.6,"G",202
103.4,"G",203
129.2,"G",204
148,"G",205
170.4,"G",206
177,"G",207
164,"G",208
150.6,"G",209
128.4,"G",210
128.4,"G",211
134.6,"G",212
127.6,"G",213
108.2,"G",214
101.6,"G",215
90.4,"G",216
93.2,"G",217
100.2,"G",218
95,"G",219
99.2,"G",220
92.8,"G",221
118.4,"G",222
168.4,"G",223
209,"G",224
205.4,"G",225
182.4,"G",226
167.8,"G",227
181.8,"G",228
191.8,"G",229
218.2,"G",230
251.6,"G",231
338.2,"G",232
334.8,"G",233
258.6,"G",234
231.6,"G",235
177.6,"G",236
128.6,"G",237
134.2,"G",238
108.8,"G",239
105,"G",240
111.2,"G",241
107.4,"G",242
105.6,"G",243
97.4,"G",244
131.2,"G",245
130,"G",246
113.6,"G",247
123.6,"G",248
175.2,"G",249
188.6,"G",250
174.2,"G",251
197.2,"G",252
209.6,"G",253
216.6,"G",254
206,"G",255
219.2,"G",256
204.2,"G",257
238.6,"G",258
243.8,"G",259
274.4,"G",260
313,"G",261
372.2,"G",262
429.2,"G",263
486.8,"G",264
581.8,"G",265
617.8,"G",266
496,"G",267
440.2,"G",268
496,"G",269
383,"G",270
457.8,"G",271
514.4,"G",272
616.2,"G",273
667.4,"G",274
747.8,"G",275
702,"G",276
662.4,"G",277
618.6,"G",278
599.2,"G",279
569.4,"G",280
488.2,"G",281
466.6,"G",282
439.4,"G",283
412.2,"G",284
351.4,"G",285
344.2,"G",286
300.4,"G",287
272.6,"G",288
234.8,"G",289
206.2,"G",290
196.4,"G",291
216.6,"G",292
226,"G",293
226,"G",294
221.4,"G",295
287,"G",296
248.2,"G",297
254.2,"G",298
258,"G",299
308.2,"G",300
339.8,"G",301
355.8,"G",302
409,"G",303
469,"G",304
629.6,"G",305
671.8,"G",306
696.2,"G",307
820.2,"G",308
611.8,"G",309
604.6,"G",310
651.2,"G",311
726.8,"G",312
733.2,"G",313
715.2,"G",314
646.6,"G",315
633.8,"G",316
647,"G",317
485,"G",318
473.8,"G",319
482.6,"G",320
559,"G",321
504.2,"G",322
530.2,"G",323
560.4,"G",324
583.8,"G",325
638.8,"G",326
534.2,"G",327
710.2,"G",328
759.4,"G",329
693.6,"G",330
558.2,"G",331
641.6,"G",332
697.4,"G",333
689.8,"G",334
689.6,"G",335
620.2,"G",336
611,"G",337
503.6,"G",338
533.4,"G",339
389.2,"G",340
302.6,"G",341
322,"G",342
211.2,"G",343
194.2,"G",344
192.8,"G",345
201.4,"G",346
230.6,"G",347
200.2,"G",348
50.6,"G",349
273.6,"G",350
298.8,"G",351
333.4,"G",352
288.8,"G",353
337.2,"G",354
308.6,"G",355
299.2,"G",356
281,"G",357
370.2,"G",358
392.8,"G",359
409.2,"G",360
397,"G",361
330.8,"G",362
304.2,"G",363
287.8,"G",364
261.4,"G",365
262.4,"G",366
259.6,"G",367
261,"G",368
231.4,"G",369
184.8,"G",370
191.6,"G",371
180.4,"G",372
187,"G",373
193,"G",374
196.6,"G",375
175.6,"G",376
140,"G",377
99.2,"G",378
108.4,"G",379
116.4,"G",380
107.8,"G",381
101,"G",382
93.2,"G",383
95,"G",384
85.6,"G",385
93.2,"G",386
92.4,"G",387
104.4,"G",388
108.2,"G",389
87,"G",390
80.4,"G",391
70.4,"G",392
64,"G",393
61.6,"G",394
56.4,"G",395
52.4,"G",396
53.4,"G",397
55.2,"G",398
54.8,"G",399
56.4,"G",400
53.8,"G",401
52.6,"G",402
52,"G",403
54.6,"G",404
51,"G",405
55.8,"G",406
56.4,"G",407
49.6,"G",408
61.8,"G",409
66.8,"G",410
72.6,"G",411
107.4,"G",412
99.8,"G",413
97,"G",414
99.2,"G",415
80.6,"G",416
103,"G",417
100.2,"G",418
90.8,"G",419
95.8,"G",420
95.4,"G",421
104.8,"G",422
114.6,"G",423
123.2,"G",424
121.8,"G",425
124.6,"G",426
126.2,"G",427
132.6,"G",428
141.6,"G",429
156.2,"G",430
173.6,"G",431
221.8,"G",432
374.6,"G",433
495,"G",434
519,"G",435
582.6,"G",436
601.4,"G",437
614,"G",438
651,"G",439
637,"G",440
598,"G",441
540.8,"G",442
497.6,"G",443
404.8,"G",444
351.6,"G",445
678.8,"G",446
333.2,"G",447
213.2,"G",448
183.8,"G",449
194,"G",450
190.4,"G",451
185,"G",452
187,"G",453
211.6,"G",454
216,"G",455
203.8,"G",456
256.6,"G",457
241.2,"G",458
278.2,"G",459
303,"G",460
252.2,"G",461
252.2,"G",462
515.2,"H",1
490.6,"H",2
422.4,"H",3
402.8,"H",4
360,"H",5
312.8,"H",6
309.8,"H",7
362,"H",8
329.6,"H",9
269.2,"H",10
281,"H",11
231,"H",12
212.6,"H",13
304.6,"H",14
