"cases","village","week"
247.134105005401,"E",257
255.014626280725,"E",258
259.079451292353,"E",259
280.440286727362,"E",260
346.290229156287,"E",261
378.536806271848,"E",262
353.532269161203,"E",263
497.452715304462,"E",264
728.221720556761,"E",265
700.220483656444,"E",266
608.487531089252,"E",267
558.843462439855,"E",268
606.269162478295,"E",269
492.418668122084,"E",270
586.230923977777,"E",271
683.021117448048,"E",272
818.528608674008,"E",273
836.784265115202,"E",274
891.607715756536,"E",275
844.125510692847,"E",276
741.491435754634,"E",277
798.031065032751,"E",278
723.692486902765,"E",279
611.807891109191,"E",280
613.09098053238,"E",281
649.215471991799,"E",282
567.878059874522,"E",283
561.297607554152,"E",284
528.067981080716,"E",285
465.111140349946,"E",286
404.187904590985,"E",287
361.931928158823,"E",288
312.310347979668,"E",289
280.516153630761,"E",290
264.984893845733,"E",291
254.461353575111,"E",292
277.239099109176,"E",293
238.125102593542,"E",294
273.797316760346,"E",295
289.142477796463,"E",296
231.491653429011,"E",297
253.848655485387,"E",298
228.866125451692,"E",299
278.058776817246,"E",300
284.097032452547,"E",301
326.032314557516,"E",302
376.963426292087,"E",303
399.90226035041,"E",304
536.645494149426,"E",305
548.323020822946,"E",306
563.932839986445,"E",307
585.622931666125,"E",308
475.570306031575,"E",309
586.239919213329,"E",310
638.076268132873,"E",311
746.244447675517,"E",312
791.828664620112,"E",313
781.465391100721,"E",314
746.518724421146,"E",315
723.659962517619,"E",316
693.300589205051,"E",317
593.41011585495,"E",318
568.498797672683,"E",319
596.725366586303,"E",320
731.613399394848,"E",321
669.047162837664,"E",322
681.927140728669,"E",323
757.811811158247,"E",324
739.958991362638,"E",325
766.719231374732,"E",326
699.657681235662,"E",327
828.626402141921,"E",328
851.783851150491,"E",329
799.895905764489,"E",330
790.404543099436,"E",331
777.960660586754,"E",332
736.428640149504,"E",333
697.488187040006,"E",334
694.083264733592,"E",335
660.625925027918,"E",336
714.187169974732,"E",337
615.787212651957,"E",338
529.987052366674,"E",339
555.233928861705,"E",340
459.685122243663,"E",341
451.793684289962,"E",342
287.688798791542,"E",343
261.801973336541,"E",344
255.73706401693,"E",345
252.548520576999,"E",346
231.865446286683,"E",347
223.91825064845,"E",348
242.390463497902,"E",349
273.613833253448,"E",350
238.085537180427,"E",351
249.739982469943,"E",352
226.315322226866,"E",353
263.427032270155,"E",354
268.190098752629,"E",355
263.960423669133,"E",356
246.571409869658,"E",357
247.978592200214,"E",358
269.198853566119,"E",359
310.370672564936,"E",360
305.253575658793,"E",361
309.649341932021,"E",362
265.995128860177,"E",363
326.701308517666,"E",364
337.011630749946,"E",365
260.896362405371,"E",366
312.841303638252,"E",367
298.967724875883,"E",368
256.425632656342,"E",369
231.019200465346,"E",370
220.158655244019,"E",371
189.04287128784,"E",372
223.041028089809,"E",373
257.724871265073,"E",374
305.032367687212,"E",375
296.852304949624,"E",376
341.588969052419,"E",377
343.119927642918,"E",378
307.784709311206,"E",379
327.214723050529,"E",380
339.527555660955,"E",381
376.374225881092,"E",382
362.354591439723,"E",383
339.9638987005,"E",384
315.348812534835,"E",385
312.079704347039,"E",386
295.867099053031,"E",387
281.663289614976,"E",388
268.569221498138,"E",389
221.01494603045,"E",390
224.764290517858,"E",391
192.693050189482,"E",392
168.197129691244,"E",393
151.792319919905,"E",394
173.722859114182,"E",395
129.715843839951,"E",396
137.112489014459,"E",397
120.247425982363,"E",398
142.205336816065,"E",399
131.405169217807,"E",400
143.710303622155,"E",401
161.401417791446,"E",402
139.110728542911,"E",403
159.034786558841,"E",404
150.08602295363,"E",405
165.653921235278,"E",406
199.425597051048,"E",407
155.246070741987,"E",408
210.579263893613,"E",409
195.71657088831,"E",410
212.767322394211,"E",411
269.22911961971,"E",412
251.213502271429,"E",413
274.188802018927,"E",414
326.816439044668,"E",415
309.046307813683,"E",416
345.464943271325,"E",417
321.887181095941,"E",418
290.489438815885,"E",419
308.57021227954,"E",420
320.984039519848,"E",421
361.172604816785,"E",422
391.856461708352,"E",423
396.368451191627,"E",424
399.914083192052,"E",425
417.096093922969,"E",426
448.455502193295,"E",427
464.743519956332,"E",428
471.533101404665,"E",429
529.697453012695,"E",430
519.984078483194,"E",431
548.779030813495,"E",432
747.742877239855,"E",433
867.202804675364,"E",434
959.114115085375,"E",435
951.400984664468,"E",436
951.050688695828,"E",437
959.588663327472,"E",438
901.998789116706,"E",439
904.026074626749,"E",440
860.264447390331,"E",441
751.03565966154,"E",442
725.484439046933,"E",443
676.359708742576,"E",444
598.773717163803,"E",445
746.816206360741,"E",446
525.228704294336,"E",447
366.585194165284,"E",448
307.498248851028,"E",449
331.884795028224,"E",450
362.699093204006,"E",451
315.49647228233,"E",452
325.773696669134,"E",453
320.177619685431,"E",454
328.803837190969,"E",455
315.881193341873,"E",456
346.37999561067,"E",457
351.814703763038,"E",458
370.86175173871,"E",459
402.092683792151,"E",460
434.294789940139,"E",461
419.59385705164,"E",462
450.161238927506,"F",1
487.548531835761,"F",2
453.281684824384,"F",3
460.584882455937,"F",4
383.674583391169,"F",5
417.666963472122,"F",6
319.210464627988,"F",7
401.448992249453,"F",8
412.985335881105,"F",9
378.339264097838,"F",10
406.067041434413,"F",11
459.483061767061,"F",12
389.217540295202,"F",13
392.777841500068,"F",14
432.802015365472,"F",15
319.956099593972,"F",16
231.091897926079,"F",17
250.88465246022,"F",18
302.516883548338,"F",19
303.873712670586,"F",20
306.346480395684,"F",21
314.461578830675,"F",22
343.145434035033,"F",23
298.062946479412,"F",24
298.258770395969,"F",25
266.156606893249,"F",26
273.751898774687,"F",27
244.282160432524,"F",28
189.700598718512,"F",29
175.307326353236,"F",30
175.5974708536,"F",31
190.422663194017,"F",32
173.171821495255,"F",33
180.634454450993,"F",34
160.18464178039,"F",35
198.726811263209,"F",36
192.935000858178,"F",37
180.393506997692,"F",38
195.638418202905,"F",39
192.360924585148,"F",40
162.840886488893,"F",41
76.5109407850774,"F",42
280.606622518675,"F",43
211.460001003933,"F",44
206.862238780881,"F",45
259.587166948097,"F",46
189.798853017036,"F",47
262.066368904125,"F",48
283.28587136391,"F",49
201.122516672842,"F",50
264.014396724201,"F",51
292.895679000148,"F",52
295.422415736461,"F",53
274.07947621764,"F",54
271.443760638748,"F",55
325.047477231403,"F",56
285.877278324744,"F",57
299.185872875632,"F",58
173.173562723435,"F",59
271.696399493669,"F",60
293.277552425897,"F",61
318.279714490684,"F",62
294.584528241386,"F",63
254.358206708626,"F",64
224.552857839254,"F",65
277.346952235297,"F",66
374.474991508173,"F",67
391.886173762391,"F",68
451.967732232363,"F",69
393.600782587637,"F",70
353.471043107426,"F",71
324.373699534711,"F",72
353.841640120112,"F",73
238.299509226729,"F",74
312.125740283088,"F",75
372.15096309468,"F",76
360.646025087206,"F",77
344.994271799186,"F",78
294.056540257501,"F",79
254.746469229679,"F",80
243.694270215623,"F",81
220.378776405725,"F",82
186.127074469729,"F",83
161.495552968052,"F",84
180.064737639196,"F",85
203.849843197429,"F",86
144.008043286754,"F",87
181.623154768367,"F",88
160.970368308656,"F",89
173.376539209337,"F",90
173.241389850552,"F",91
166.552965932952,"F",92
121.23563229661,"F",93
203.667194390765,"F",94
203.485466801418,"F",95
192.774878254273,"F",96
144.745964056196,"F",97
185.427456480219,"F",98
173.952968862923,"F",99
191.717591553722,"F",100
190.641283731399,"F",101
172.272308743676,"F",102
186.512519354232,"F",103
250.083310655943,"F",104
210.63139967189,"F",105
256.166321808094,"F",106
245.032303240536,"F",107
270.193271521607,"F",108
243.360708137012,"F",109
252.627185560777,"F",110
268.740737417295,"F",111
310.839558229734,"F",112
311.607850969858,"F",113
293.629911613894,"F",114
340.610514757433,"F",115
416.549582972715,"F",116
449.321939910405,"F",117
498.026038679268,"F",118
483.273851449604,"F",119
391.020862626764,"F",120
516.550964443397,"F",121
519.245810300227,"F",122
536.280551781968,"F",123
577.019855433336,"F",124
546.7103590138,"F",125
488.302719430483,"F",126
538.171199831719,"F",127
566.501724576994,"F",128
498.314550700701,"F",129
441.603869992983,"F",130
369.066214386726,"F",131
297.829996779032,"F",132
281.397715448237,"F",133
246.287955425359,"F",134
235.566853430531,"F",135
226.000725308167,"F",136
228.112759495196,"F",137
201.40649538426,"F",138
203.253549727104,"F",139
229.581705062042,"F",140
262.277252571302,"F",141
242.604263951182,"F",142
266.012690706341,"F",143
275.220317286706,"F",144
317.506224495228,"F",145
313.865036107949,"F",146
277.398599503445,"F",147
286.067291930956,"F",148
372.883043928227,"F",149
360.603284152394,"F",150
393.851113566935,"F",151
378.101502834679,"F",152
371.979477142712,"F",153
325.19554036235,"F",154
350.533150532969,"F",155
360.111783067375,"F",156
349.359381332377,"F",157
498.900543609244,"F",158
513.411466630426,"F",159
596.491216802253,"F",160
536.96447533459,"F",161
492.969348783082,"F",162
544.285803566303,"F",163
508.110363172334,"F",164
457.031074548225,"F",165
442.281928421181,"F",166
469.153837591846,"F",167
436.941544527473,"F",168
504.412511276722,"F",169
552.658032048089,"F",170
556.621579939049,"F",171
526.216504929545,"F",172
479.941828660592,"F",173
487.354830207558,"F",174
491.280379395486,"F",175
421.059438779514,"F",176
526.052949998401,"F",177
554.475612196892,"F",178
654.78871614508,"F",179
597.41131136876,"F",180
552.999873771328,"F",181
527.852922161481,"F",182
438.608969776538,"F",183
328.681000625251,"F",184
322.748100088413,"F",185
237.230477837033,"F",186
213.875884694016,"F",187
194.699307596335,"F",188
205.033977834052,"F",189
199.628782425281,"F",190
162.95284319359,"F",191
174.843099970333,"F",192
153.411369926386,"F",193
168.929462963062,"F",194
159.031149761677,"F",195
125.976753158114,"F",196
150.567124409088,"F",197
150.407360207085,"F",198
139.808042306965,"F",199
151.159069567967,"F",200
151.266714115728,"F",201
197.637875145792,"F",202
157.643606238508,"F",203
159.536343968471,"F",204
149.836369726347,"F",205
161.346614546438,"F",206
197.382254483298,"F",207
176.633754694475,"F",208
193.880712322147,"F",209
171.08589842651,"F",210
192.580019906052,"F",211
249.09724855876,"F",212
215.834353625,"F",213
229.927764670575,"F",214
206.72198991367,"F",215
215.334192406427,"F",216
201.70600844026,"F",217
199.233493725637,"F",218
233.140482019043,"F",219
199.330811726899,"F",220
190.463300273729,"F",221
185.224925606695,"F",222
268.175313474498,"F",223
277.215584140913,"F",224
292.645294921332,"F",225
258.590173787855,"F",226
219.399566651855,"F",227
268.63966323921,"F",228
332.012229933019,"F",229
365.784624791249,"F",230
420.05109089365,"F",231
515.213712945298,"F",232
523.48063411283,"F",233
412.243896406558,"F",234
328.382246219222,"F",235
316.395492067052,"F",236
271.528705010214,"F",237
234.959985098438,"F",238
208.604954442534,"F",239
201.780884367371,"F",240
199.903130353569,"F",241
218.597620009369,"F",242
184.97049938901,"F",243
197.175268478457,"F",244
189.134532156375,"F",245
174.140654104352,"F",246
209.368258064435,"F",247
178.962155755866,"F",248
216.335345693536,"F",249
230.355724206848,"F",250
336.097938813654,"F",251
349.063029724213,"F",252
360.841017700661,"F",253
379.022163627009,"F",254
415.349993163086,"F",255
345.460389168474,"F",256
403.991469884529,"F",257
400.19333252401,"F",258
443.240526352773,"F",259
432.037643453323,"F",260
642.881613201332,"F",261
675.97700884291,"F",262
754.866424134445,"F",263
727.797628468862,"F",264
706.646698043225,"F",265
639.939469287954,"F",266
563.49310224754,"F",267
484.842437392568,"F",268
572.000277878478,"F",269
456.507973859344,"F",270
494.807176624763,"F",271
512.021013003086,"F",272
575.914950398496,"F",273
552.694959228633,"F",274
566.527402466727,"F",275
512.665288391875,"F",276
489.147263660257,"F",277
531.255966169787,"F",278
497.352239726517,"F",279
469.536738218021,"F",280
447.66320934261,"F",281
437.292825895947,"F",282
437.294023047946,"F",283
461.617760320265,"F",284
469.37858397494,"F",285
411.261589899165,"F",286
343.463446439025,"F",287
306.851242180135,"F",288
322.435259434435,"F",289
264.541985334312,"F",290
273.308379285284,"F",291
272.478712001368,"F",292
249.216271459377,"F",293
239.404638570875,"F",294
232.419069483394,"F",295
232.510193906199,"F",296
265.61907944033,"F",297
240.21652695159,"F",298
282.098262101425,"F",299
317.747671762114,"F",300
349.916429255132,"F",301
422.360005279576,"F",302
457.527400070147,"F",303
510.140982686341,"F",304
620.648751634559,"F",305
708.250861133218,"F",306
766.075384890185,"F",307
638.120425341124,"F",308
538.659340659268,"F",309
531.069713600455,"F",310
662.014980326529,"F",311
707.747311900476,"F",312
681.408841607745,"F",313
683.463547178414,"F",314
669.710133848452,"F",315
709.410629705793,"F",316
633.375242366269,"F",317
553.801871631021,"F",318
536.093663250437,"F",319
519.195010530516,"F",320
562.849655989,"F",321
557.60290249437,"F",322
477.536005168895,"F",323
499.755877563927,"F",324
489.582898383499,"F",325
506.011259566451,"F",326
437.911707431054,"F",327
497.195006907191,"F",328
492.292007892601,"F",329
473.90142436878,"F",330
520.678882776324,"F",331
598.093955100716,"F",332
521.000046609566,"F",333
453.745535647241,"F",334
422.524412199229,"F",335
527.000637049561,"F",336
496.404795377408,"F",337
404.301436016024,"F",338
390.729401860945,"F",339
345.607332104393,"F",340
321.537828435429,"F",341
258.367130189767,"F",342
280.527312027578,"F",343
271.820224533821,"F",344
273.961748652,"F",345
267.441633046145,"F",346
292.690561440591,"F",347
179.765406481878,"F",348
260.618576122826,"F",349
277.121498910765,"F",350
274.699173806215,"F",351
313.986004566464,"F",352
278.047650802122,"F",353
287.671837778699,"F",354
283.317246723174,"F",355
283.847221879529,"F",356
235.583293776691,"F",357
271.7741184669,"F",358
279.864852312305,"F",359
262.1601639131,"F",360
246.837232305287,"F",361
219.774001618909,"F",362
294.582605620681,"F",363
274.158440401489,"F",364
267.997553588973,"F",365
295.337037945753,"F",366
289.167581120799,"F",367
267.652688223539,"F",368
235.308688067397,"F",369
224.066679500136,"F",370
217.894787269966,"F",371
207.82921884969,"F",372
242.800789660145,"F",373
259.437458385425,"F",374
293.10452513109,"F",375
271.343351397036,"F",376
251.008731757656,"F",377
264.034387046053,"F",378
235.493565494572,"F",379
269.373857902767,"F",380
251.921177877541,"F",381
277.10099981779,"F",382
257.572609170024,"F",383
297.666116029361,"F",384
274.22991403494,"F",385
288.19708602062,"F",386
323.5967386162,"F",387
290.072274379315,"F",388
252.302106824638,"F",389
248.676193090241,"F",390
207.140734630646,"F",391
189.718282274996,"F",392
160.925674189425,"F",393
167.403434749873,"F",394
145.084000661999,"F",395
170.430825215469,"F",396
107.454672951423,"F",397
106.982347073903,"F",398
138.106272652285,"F",399
119.449601909787,"F",400
124.094033130022,"F",401
135.918959535051,"F",402
183.839493545782,"F",403
183.599296448104,"F",404
211.058356525054,"F",405
226.436300352034,"F",406
245.399137901251,"F",407
186.888570450583,"F",408
232.425193140973,"F",409
214.754688614902,"F",410
233.952599167927,"F",411
272.979540633354,"F",412
278.675934324766,"F",413
322.313765098822,"F",414
302.506293488042,"F",415
321.709681092573,"F",416
430.213735817469,"F",417
586.884772417561,"F",418
519.136547155768,"F",419
580.7675057317,"F",420
753.441324900049,"F",421
837.930625317487,"F",422
823.831209042669,"F",423
727.953796808909,"F",424
692.822560087658,"F",425
734.793329374579,"F",426
708.953127151054,"F",427
634.267263637572,"F",428
465.085604496047,"F",429
458.585149409383,"F",430
474.053059006636,"F",431
431.437169085762,"F",432
506.111633842128,"F",433
526.120434860611,"F",434
581.737301447465,"F",435
619.105223053166,"F",436
596.898640491676,"F",437
880.327188373982,"F",438
657.384580544359,"F",439
706.102180187052,"F",440
699.648837765939,"F",441
686.091007998784,"F",442
619.810896695848,"F",443
524.731010243772,"F",444
449.540631176504,"F",445
586.218811934671,"F",446
442.603302433059,"F",447
328.992819155952,"F",448
307.501307856762,"F",449
299.993838009091,"F",450
288.865167666484,"F",451
297.233324297773,"F",452
272.569747919922,"F",453
289.052953818477,"F",454
285.383930636613,"F",455
319.469569083229,"F",456
335.755018592594,"F",457
404.832664882162,"F",458
422.064336394437,"F",459
399.890394855472,"F",460
424.282898596662,"F",461
306.10448092356,"F",462
262.605374387185,"G",1
211.628684333614,"G",2
235.309886436325,"G",3
178.400479093753,"G",4
202.257794483027,"G",5
240.98645124736,"G",6
220.228467310356,"G",7
213.683293032304,"G",8
245.291499113612,"G",9
225.732897592456,"G",10
231.583203224641,"G",11
256.466467596214,"G",12
245.666635889759,"G",13
225.37493399896,"G",14
230.672417933351,"G",15
241.536294534422,"G",16
254.437362502765,"G",17
279.622726635494,"G",18
274.722938227727,"G",19
239.225397079922,"G",20
292.26851018436,"G",21
298.543842107663,"G",22
275.153105225477,"G",23
277.515375873841,"G",24
200.686663011021,"G",25
214.636329384573,"G",26
184.104671025265,"G",27
138.173017646592,"G",28
171.717584741816,"G",29
182.030659630689,"G",30
198.652031695291,"G",31
148.715031530142,"G",32
177.318091870215,"G",33
155.467522822363,"G",34
165.579840952364,"G",35
169.162298385159,"G",36
167.934687643134,"G",37
174.413532751029,"G",38
171.175683174668,"G",39
166.738723330181,"G",40
196.923312234281,"G",41
157.074239872531,"G",42
175.393518017755,"G",43
220.728967777495,"G",44
173.498049630219,"G",45
206.512917096841,"G",46
204.480126614863,"G",47
175.885837843504,"G",48
156.53964878855,"G",49
203.050298486811,"G",50
190.769278023885,"G",51
178.890908435762,"G",52
245.936518473791,"G",53
259.240169159923,"G",54
150.742661302348,"G",55
253.276345631216,"G",56
242.727450287675,"G",57
207.722048519563,"G",58
337.921145754447,"G",59
207.22988620072,"G",60
195.06309908299,"G",61
210.744744496611,"G",62
223.586040723311,"G",63
202.73255555354,"G",64
189.358769432904,"G",65
194.677504722617,"G",66
217.663162067727,"G",67
208.141020720499,"G",68
252.517589149981,"G",69
250.555991704217,"G",70
219.58026712572,"G",71
242.209582764597,"G",72
238.727175324184,"G",73
253.62411631989,"G",74
253.101264142581,"G",75
245.210610989438,"G",76
249.212482428772,"G",77
217.475848539841,"G",78
225.357465962295,"G",79
200.445930479752,"G",80
160.905809103456,"G",81
182.127290531719,"G",82
173.387972336835,"G",83
131.836235988393,"G",84
144.555759714567,"G",85
144.156811154186,"G",86
125.508021937986,"G",87
126.971884042211,"G",88
133.710940255958,"G",89
117.120671190854,"G",90
142.786111872774,"G",91
122.145995300617,"G",92
121.092476075205,"G",93
142.908718859482,"G",94
181.207533602495,"G",95
168.92736303731,"G",96
157.901341647682,"G",97
146.252334930254,"G",98
144.75429930228,"G",99
119.330012680899,"G",100
164.649032356043,"G",101
164.734196566933,"G",102
160.925776281784,"G",103
178.352571621418,"G",104
158.66295602919,"G",105
169.18757528482,"G",106
185.208887994097,"G",107
173.118174766227,"G",108
203.225185749452,"G",109
193.123221067626,"G",110
264.310982107334,"G",111
218.919594606136,"G",112
212.613213885067,"G",113
204.396046462049,"G",114
249.71891617927,"G",115
291.008741561573,"G",116
268.746283148304,"G",117
370.634010630842,"G",118
374.02194368849,"G",119
256.894199975925,"G",120
466.610646017467,"G",121
433.805252115365,"G",122
392.687760398611,"G",123
477.744501380618,"G",124
399.513377908436,"G",125
287.380298230974,"G",126
248.421881395969,"G",127
347.835478603653,"G",128
348.250425648061,"G",129
278.710767619773,"G",130
253.593060365573,"G",131
198.864446016774,"G",132
207.952500615235,"G",133
216.622572097498,"G",134
169.461951158351,"G",135
151.31132938518,"G",136
179.339194517938,"G",137
175.979582590436,"G",138
157.999724840531,"G",139
153.442071841604,"G",140
190.060113909192,"G",141
171.976045859944,"G",142
228.807259957427,"G",143
234.821954446316,"G",144
247.377803373712,"G",145
237.65028055152,"G",146
213.860252400758,"G",147
254.747450582342,"G",148
255.684350179903,"G",149
241.975279782959,"G",150
309.277308102167,"G",151
324.716139634914,"G",152
304.339629256209,"G",153
253.139443181841,"G",154
272.661223367336,"G",155
266.487629404301,"G",156
233.602589691419,"G",157
287.789015227809,"G",158
284.363272574269,"G",159
337.81346313323,"G",160
279.402610627803,"G",161
278.471075496759,"G",162
297.891911977836,"G",163
264.089369196228,"G",164
236.049872637922,"G",165
248.657484831668,"G",166
258.82720158629,"G",167
294.647479204969,"G",168
334.14371608011,"G",169
323.953022568455,"G",170
389.845004382756,"G",171
374.723914175991,"G",172
399.545316378913,"G",173
390.73608020532,"G",174
392.111995247692,"G",175
352.210768712945,"G",176
385.775323973112,"G",177
444.813990487653,"G",178
457.717322197719,"G",179
380.362640274615,"G",180
396.878774863294,"G",181
454.677787488498,"G",182
352.026536829934,"G",183
253.829386513605,"G",184
263.321582240548,"G",185
275.956445345876,"G",186
207.408496155534,"G",187
192.361315513686,"G",188
217.010256664147,"G",189
216.310169324262,"G",190
176.337887994851,"G",191
237.923967686364,"G",192
193.879533283395,"G",193
160.983116291657,"G",194
191.424645424654,"G",195
143.393243112936,"G",196
136.331310998428,"G",197
145.123278422018,"G",198
125.675727059641,"G",199
172.633942536515,"G",200
164.557619482928,"G",201
179.216130000465,"G",202
157.476737676559,"G",203
215.606930374793,"G",204
194.845981902425,"G",205
214.123397711467,"G",206
238.145594466294,"G",207
218.860452868169,"G",208
213.730054403996,"G",209
158.105787652286,"G",210
180.201802813699,"G",211
171.476911823117,"G",212
170.683378860413,"G",213
128.577130901823,"G",214
168.719645504877,"G",215
132.989289670825,"G",216
152.158888443032,"G",217
135.11096525795,"G",218
136.033376301284,"G",219
142.98389797142,"G",220
119.591051398509,"G",221
196.09815292901,"G",222
223.354562241989,"G",223
262.624336282058,"G",224
252.185635540809,"G",225
199.383187524356,"G",226
216.964986356054,"G",227
221.284848904918,"G",228
230.787842959583,"G",229
265.832341055136,"G",230
261.610164744422,"G",231
370.380298319197,"G",232
393.77739098513,"G",233
331.030487869033,"G",234
292.733701165155,"G",235
260.366869338531,"G",236
176.905805707482,"G",237
148.9239171149,"G",238
142.788291020065,"G",239
153.695090885632,"G",240
155.021222803892,"G",241
141.222971903434,"G",242
133.654571231669,"G",243
138.688019287377,"G",244
170.980591870147,"G",245
153.905110322947,"G",246
151.360867927232,"G",247
172.619319189222,"G",248
221.598821081374,"G",249
243.431078304036,"G",250
232.410141905086,"G",251
234.101420655025,"G",252
269.822878819718,"G",253
259.404555721339,"G",254
228.95977341299,"G",255
259.375407115895,"G",256
256.742673784302,"G",257
296.670249738235,"G",258
258.619882654057,"G",259
328.929963065141,"G",260
371.342777750803,"G",261
407.806786292281,"G",262
504.916365308921,"G",263
545.348176290666,"G",264
628.085981282319,"G",265
679.069749215102,"G",266
560.815640783226,"G",267
498.482566484399,"G",268
556.170893974415,"G",269
410.865361237274,"G",270
490.217279288412,"G",271
550.086049842666,"G",272
660.858825334592,"G",273
755.622861645246,"G",274
796.191968343773,"G",275
749.095376665114,"G",276
718.963173143805,"G",277
674.947129881766,"G",278
649.277780880439,"G",279
607.389928814066,"G",280
530.125287129395,"G",281
514.006840588523,"G",282
483.778691992434,"G",283
485.098837375153,"G",284
376.324353518507,"G",285
393.612032896197,"G",286
351.414995006701,"G",287
328.709475499125,"G",288
282.66860616997,"G",289
258.830574009806,"G",290
200.971096266945,"G",291
270.419846670679,"G",292
282.566786229236,"G",293
280.108941602354,"G",294
258.311923587457,"G",295
347.427390937698,"G",296
299.955430762427,"G",297
299.53505043591,"G",298
318.690080206856,"G",299
373.798402700296,"G",300
363.607268849121,"G",301
394.21742254526,"G",302
480.97929243782,"G",303
518.915729144109,"G",304
680.158675956185,"G",305
740.59963899953,"G",306
767.189987345273,"G",307
898.821844993522,"G",308
654.992158481457,"G",309
645.084612633411,"G",310
709.306490624987,"G",311
748.815759236734,"G",312
769.278312470566,"G",313
764.610457645742,"G",314
718.728490346883,"G",315
683.387275155084,"G",316
678.500964834639,"G",317
533.425842989264,"G",318
525.081131872521,"G",319
512.173880275178,"G",320
619.354444248616,"G",321
558.134418524108,"G",322
601.075615686106,"G",323
613.635215275447,"G",324
622.73756688295,"G",325
682.140548185844,"G",326
585.376013056848,"G",327
745.367320171956,"G",328
811.220696177404,"G",329
711.179005904333,"G",330
598.175398843213,"G",331
716.66252289713,"G",332
761.553194278242,"G",333
773.685335405324,"G",334
746.226996303736,"G",335
654.379444541332,"G",336
675.575160651392,"G",337
566.272542813801,"G",338
605.046112535961,"G",339
416.284528319316,"G",340
330.088960424688,"G",341
383.090855862315,"G",342
242.948692112027,"G",343
242.944391971966,"G",344
247.125892845374,"G",345
257.056389097813,"G",346
278.484276507574,"G",347
232.678422173945,"G",348
107.324877234346,"G",349
308.47435414064,"G",350
371.486124018246,"G",351
383.527461625341,"G",352
328.275337493657,"G",353
373.112282759065,"G",354
347.78494181971,"G",355
340.34450739825,"G",356
330.870663079851,"G",357
432.114205552502,"G",358
441.683076884265,"G",359
481.764208113622,"G",360
466.826985595131,"G",361
388.038257469692,"G",362
364.949196572046,"G",363
306.65431167696,"G",364
328.209204898603,"G",365
316.193661046554,"G",366
306.257456877909,"G",367
334.61601765956,"G",368
292.649381851826,"G",369
252.932715528121,"G",370
230.202169334336,"G",371
212.270819528981,"G",372
245.950266854405,"G",373
230.714941379559,"G",374
225.763737350157,"G",375
226.653960399289,"G",376
173.61312948777,"G",377
147.048345691162,"G",378
164.695511905825,"G",379
177.941466431331,"G",380
151.59174747234,"G",381
148.771433077781,"G",382
124.257996416315,"G",383
129.139612574392,"G",384
134.569920385794,"G",385
137.40620850055,"G",386
118.649783842615,"G",387
138.930680307072,"G",388
161.294123535774,"G",389
128.276327316664,"G",390
87.4025223248437,"G",391
107.232681325512,"G",392
110.965403069942,"G",393
104.072225188087,"G",394
97.5575389346929,"G",395
84.8661458264877,"G",396
109.804672402303,"G",397
85.3495081037409,"G",398
100.806478462572,"G",399
95.7665317270007,"G",400
95.672463504493,"G",401
66.6262490958204,"G",402
100.388689219142,"G",403
91.2110393317738,"G",404
89.5172010497985,"G",405
111.264159812071,"G",406
94.7421959010371,"G",407
108.778140709739,"G",408
112.247447270585,"G",409
96.3423245227719,"G",410
124.987319690867,"G",411
170.150696892814,"G",412
148.403008883265,"G",413
141.864472547646,"G",414
154.901456186885,"G",415
125.994092851681,"G",416
152.885650554933,"G",417
163.267792210704,"G",418
135.093176965935,"G",419
142.50843995726,"G",420
123.668115065057,"G",421
158.28356728168,"G",422
146.974209549288,"G",423
173.93391637633,"G",424
179.359492874262,"G",425
172.590871722415,"G",426
165.964895325201,"G",427
206.788976571897,"G",428
202.329956167928,"G",429
210.325869424845,"G",430
205.997450785156,"G",431
265.054321506875,"G",432
420.405972261031,"G",433
562.020404208518,"G",434
559.812615090709,"G",435
630.282061463823,"G",436
651.963113292049,"G",437
662.643355230589,"G",438
686.437031455548,"G",439
671.429482456737,"G",440
619.488085394061,"G",441
586.008182059247,"G",442
547.856939173432,"G",443
465.222509434076,"G",444
418.948354876853,"G",445
704.605627553791,"G",446
366.593785117397,"G",447
239.44016892187,"G",448
250.131879278808,"G",449
238.217004045034,"G",450
253.820027265186,"G",451
239.406130726261,"G",452
237.31597545176,"G",453
276.358776167539,"G",454
285.258336224166,"G",455
264.645707920378,"G",456
293.604722920671,"G",457
308.336191496717,"G",458
330.485737987153,"G",459
328.29380265045,"G",460
306.611858144281,"G",461
300.81430343243,"G",462
562.928823090125,"H",1
515.10887920235,"H",2
454.222005863708,"H",3
440.98978416848,"H",4
427.377359437338,"H",5
381.86183723657,"H",6
354.421541933034,"H",7
424.672017723116,"H",8
377.805317016762,"H",9
299.883411682798,"H",10
297.183956205387,"H",11
263.106478407089,"H",12
263.35122146389,"H",13
350.903987816801,"H",14
291.020104942023,"H",15
279.552131285786,"H",16
305.533814770898,"H",17
274.724777511489,"H",18
187.007423585436,"H",19
262.787809030221,"H",20
194.335907516594,"H",21
214.951654288843,"H",22
175.656766846932,"H",23
218.589742246133,"H",24
202.127536262162,"H",25
179.648011202717,"H",26
178.059275525809,"H",27
179.108339209832,"H",28
179.050899560769,"H",29
174.392779410085,"H",30
179.505126538707,"H",31
191.313011339872,"H",32
143.463177591747,"H",33
148.724163214544,"H",34
138.851180564763,"H",35
